时间,     温度,          热重
0.0,    26.70334,    -0.03557     
0.0,    26.69812,    -0.03551     
0.0,    26.69812,    -0.03551     
0.1,    26.69728,    -0.03547     
0.1,    26.69713,    -0.03534     
0.1,    26.69868,    -0.03487     
0.1,    26.70060,    -0.03451     
0.1,    26.70209,    -0.03440     
0.1,    26.70247,    -0.03486     
0.2,    26.70330,    -0.03562     
0.2,    26.70301,    -0.03585     
0.2,    26.70473,    -0.03540     
0.2,    26.70521,    -0.03377     
0.2,    26.70386,    -0.03251     
0.2,    26.70045,    -0.03092     
0.3,    26.69871,    -0.02907     
0.3,    26.69850,    -0.02752     
0.3,    26.69941,    -0.02454     
0.3,    26.69979,    -0.01964     
0.3,    26.69988,    -0.01789     
0.3,    26.69977,    -0.01466     
0.4,    26.69970,    -0.01145     
0.4,    26.69945,    -0.00965     
0.4,    26.69876,    -0.00811     
0.4,    26.69860,    -0.00771     
0.4,    26.69932,    -0.00782     
0.4,    26.70152,    -0.00822     
0.5,    26.70569,    -0.00897     
0.5,    26.71055,    -0.00965     
0.5,    26.71299,    -0.01032     
0.5,    26.71397,    -0.01072     
0.5,    26.71405,    -0.01075     
0.5,    26.71503,    -0.01057     
0.6,    26.71909,    -0.01019     
0.6,    26.72416,    -0.00980     
0.6,    26.72816,    -0.00943     
0.6,    26.73221,    -0.00901     
0.6,    26.73777,    -0.00846     
0.6,    26.74399,    -0.00805     
0.7,    26.75447,    -0.00748     
0.7,    26.75960,    -0.00706     
0.7,    26.76481,    -0.00654     
0.7,    26.77341,    -0.00602     
0.7,    26.77644,    -0.00585     
0.7,    26.78255,    -0.00554     
0.8,    26.79044,    -0.00520     
0.8,    26.80207,    -0.00489     
0.8,    26.81262,    -0.00476     
0.8,    26.82258,    -0.00466     
0.8,    26.83072,    -0.00446     
0.8,    26.84105,    -0.00399     
0.9,    26.85363,    -0.00360     
0.9,    26.86346,    -0.00354     
0.9,    26.87712,    -0.00357     
0.9,    26.89098,    -0.00332     
0.9,    26.89796,    -0.00285     
0.9,    26.91020,    -0.00217     
1.0,    26.91237,    -0.00206     
1.0,    26.92621,    -0.00136     
1.0,    26.93710,    -0.00092     
1.0,    26.95468,    -0.00026     
1.0,    26.96330,    0.00006      
1.0,    26.97483,    0.00050      
1.1,    26.99424,    0.00113      
1.1,    27.01340,    0.00114      
1.1,    27.03150,    0.00016      
1.1,    27.05348,    -0.00242     
1.1,    27.07327,    -0.00466     
1.1,    27.10086,    -0.00568     
1.2,    27.11167,    -0.00543     
1.2,    27.13401,    -0.00435     
1.2,    27.15963,    -0.00218     
1.2,    27.19412,    0.00066      
1.2,    27.21775,    0.00237      
1.2,    27.23982,    0.00403      
1.3,    27.26214,    0.00557      
1.3,    27.29132,    0.00723      
1.3,    27.33130,    0.00880      
1.3,    27.35747,    0.00954      
1.3,    27.39886,    0.01037      
1.3,    27.43964,    0.01111      
1.4,    27.45588,    0.01146      
1.4,    27.51979,    0.01271      
1.4,    27.53480,    0.01300      
1.4,    27.56665,    0.01379      
1.4,    27.59212,    0.01436      
1.4,    27.62047,    0.01491      
1.5,    27.65596,    0.01572      
1.5,    27.69534,    0.01646      
1.5,    27.73831,    0.01696      
1.5,    27.77352,    0.01722      
1.5,    27.82881,    0.01775      
1.5,    27.87617,    0.01824      
1.6,    27.91424,    0.01852      
1.6,    27.96886,    0.01864      
1.6,    27.98669,    0.01865      
1.6,    28.03431,    0.01789      
1.6,    28.07579,    0.01707      
1.6,    28.13865,    0.01609      
1.7,    28.19205,    0.01525      
1.7,    28.23719,    0.01454      
1.7,    28.28416,    0.01381      
1.7,    28.33174,    0.01301      
1.7,    28.38865,    0.01192      
1.7,    28.45865,    0.01056      
1.8,    28.50627,    0.00970      
1.8,    28.57769,    0.00859      
1.8,    28.62712,    0.00797      
1.8,    28.66544,    0.00748      
1.8,    28.71906,    0.00677      
1.8,    28.79769,    0.00566      
1.9,    28.85173,    0.00478      
1.9,    28.92238,    0.00353      
1.9,    28.97910,    0.00238      
1.9,    29.03460,    0.00184      
1.9,    29.11872,    0.00157      
1.9,    29.19188,    0.00128      
2.0,    29.25139,    0.00103      
2.0,    29.34343,    0.00061      
2.0,    29.37559,    0.00047      
2.0,    29.46175,    0.00008      
2.0,    29.52891,    -0.00013     
2.0,    29.62306,    -0.00017     
2.1,    29.70193,    -0.00014     
2.1,    29.76976,    -0.00023     
2.1,    29.83808,    -0.00045     
2.1,    29.90557,    -0.00083     
2.1,    30.00976,    -0.00148     
2.1,    30.09749,    -0.00181     
2.2,    30.17019,    -0.00206     
2.2,    30.28318,    -0.00246     
2.2,    30.37351,    -0.00277     
2.2,    30.44518,    -0.00293     
2.2,    30.55515,    -0.00297     
2.2,    30.59225,    -0.00295     
2.3,    30.68646,    -0.00282     
2.3,    30.76302,    -0.00284     
2.3,    30.87879,    -0.00318     
2.3,    30.95624,    -0.00361     
2.3,    31.04037,    -0.00414     
2.3,    31.13031,    -0.00472     
2.4,    31.25383,    -0.00563     
2.4,    31.35253,    -0.00626     
2.4,    31.43159,    -0.00664     
2.4,    31.53311,    -0.00684     
2.4,    31.64121,    -0.00661     
2.4,    31.77019,    -0.00428     
2.5,    31.81320,    -0.00273     
2.5,    31.90084,    0.00108      
2.5,    32.01271,    0.00528      
2.5,    32.14759,    0.00796      
2.5,    32.23739,    0.00815      
2.5,    32.32803,    0.00678      
2.6,    32.41939,    0.00428      
2.6,    32.53431,    0.00017      
2.6,    32.67316,    -0.00553     
2.6,    32.76618,    -0.00942     
2.6,    32.91094,    -0.01489     
2.6,    33.03325,    -0.01870     
2.7,    33.08229,    -0.01983     
2.7,    33.18174,    -0.02154     
2.7,    33.33827,    -0.02300     
2.7,    33.46320,    -0.02373     
2.7,    33.56062,    -0.02423     
2.7,    33.65850,    -0.02467     
2.8,    33.77542,    -0.02492     
2.8,    33.88944,    -0.02489     
2.8,    34.00519,    -0.02496     
2.8,    34.11983,    -0.02522     
2.8,    34.23322,    -0.02587     
2.8,    34.34868,    -0.02696     
2.9,    34.39594,    -0.02743     
2.9,    34.51532,    -0.02842     
2.9,    34.63086,    -0.02907     
2.9,    34.75154,    -0.02943     
2.9,    34.85427,    -0.02949     
2.9,    34.96001,    -0.02929     
3.0,    35.09586,    -0.02886     
3.0,    35.20764,    -0.02854     
3.0,    35.37396,    -0.02816     
3.0,    35.48470,    -0.02791     
3.0,    35.62913,    -0.02772     
3.0,    35.80269,    -0.02797     
3.1,    35.91829,    -0.02841     
3.1,    36.09298,    -0.02934     
3.1,    36.12244,    -0.02951     
3.1,    36.30169,    -0.03057     
3.1,    36.42190,    -0.03123     
3.1,    36.60301,    -0.03204     
3.2,    36.75451,    -0.03250     
3.2,    36.81466,    -0.03266     
3.2,    36.99559,    -0.03314     
3.2,    37.11766,    -0.03345     
3.2,    37.30278,    -0.03389     
3.2,    37.45729,    -0.03422     
3.3,    37.57838,    -0.03444     
3.3,    37.66580,    -0.03459     
3.3,    37.80954,    -0.03454     
3.3,    37.91896,    -0.03422     
3.3,    38.07988,    -0.03425     
3.3,    38.21986,    -0.03562     
3.4,    38.33230,    -0.03748     
3.4,    38.44452,    -0.03950     
3.4,    38.55836,    -0.04154     
3.4,    38.70918,    -0.04402     
3.4,    38.89758,    -0.04688     
3.4,    39.02692,    -0.04859     
3.5,    39.22557,    -0.05041     
3.5,    39.39383,    -0.05157     
3.5,    39.46149,    -0.05199     
3.5,    39.72707,    -0.05324     
3.5,    39.79436,    -0.05342     
3.5,    39.96473,    -0.05355     
3.6,    40.09971,    -0.05332     
3.6,    40.23421,    -0.05298     
3.6,    40.44296,    -0.05247     
3.6,    40.58002,    -0.05220     
3.6,    40.74218,    -0.05197     
3.6,    40.86620,    -0.05181     
3.7,    41.05072,    -0.05156     
3.7,    41.20758,    -0.05134     
3.7,    41.33082,    -0.05113     
3.7,    41.51525,    -0.05101     
3.7,    41.58049,    -0.05107     
3.7,    41.75586,    -0.05169     
3.8,    41.89762,    -0.05254     
3.8,    42.10902,    -0.05411     
3.8,    42.28859,    -0.05569     
3.8,    42.39805,    -0.05657     
3.8,    42.58154,    -0.05794     
3.8,    42.72852,    -0.05888     
3.9,    42.95313,    -0.06019     
3.9,    43.14066,    -0.06139     
3.9,    43.28880,    -0.06235     
3.9,    43.51234,    -0.06378     
3.9,    43.58445,    -0.06421     
3.9,    43.75904,    -0.06520     
4.0,    43.89445,    -0.06594     
4.0,    44.09698,    -0.06721     
4.0,    44.26267,    -0.06837     
4.0,    44.39478,    -0.06934     
4.0,    44.52948,    -0.07037     
4.0,    44.67333,    -0.07149     
4.1,    44.90981,    -0.07327     
4.1,    45.11600,    -0.07472     
4.1,    45.26342,    -0.07591     
4.1,    45.48675,    -0.07793     
4.1,    45.56042,    -0.07866     
4.1,    45.74100,    -0.08055     
4.2,    45.88274,    -0.08204     
4.2,    46.09715,    -0.08410     
4.2,    46.23743,    -0.08537     
4.2,    46.37686,    -0.08656     
4.2,    46.55726,    -0.08799     
4.2,    46.71083,    -0.08908     
4.3,    46.95168,    -0.09062     
4.3,    47.15670,    -0.09172     
4.3,    47.32076,    -0.09260     
4.3,    47.57238,    -0.09379     
4.3,    47.78250,    -0.09468     
4.3,    47.98988,    -0.09548     
4.4,    48.19865,    -0.09630     
4.4,    48.28297,    -0.09668     
4.4,    48.49052,    -0.09795     
4.4,    48.68444,    -0.09975     
4.4,    48.87019,    -0.10189     
4.4,    49.05460,    -0.10426     
4.5,    49.16496,    -0.10552     
4.5,    49.34926,    -0.10736     
4.5,    49.50060,    -0.10873     
4.5,    49.70103,    -0.11023     
4.5,    49.91214,    -0.11162     
4.5,    50.17144,    -0.11300     
4.6,    50.25677,    -0.11332     
4.6,    50.42879,    -0.11363     
4.6,    50.63424,    -0.11347     
4.6,    50.87079,    -0.11319     
4.6,    51.02637,    -0.11311     
4.6,    51.18354,    -0.11314     
4.7,    51.37738,    -0.11331     
4.7,    51.52838,    -0.11357     
4.7,    51.75766,    -0.11411     
4.7,    51.95313,    -0.11470     
4.7,    52.14829,    -0.11557     
4.7,    52.34449,    -0.11663     
4.8,    52.55326,    -0.11771     
4.8,    52.63951,    -0.11815     
4.8,    52.85781,    -0.11932     
4.8,    53.07886,    -0.12062     
4.8,    53.30421,    -0.12202     
4.8,    53.52438,    -0.12333     
4.9,    53.65098,    -0.12398     
4.9,    53.81478,    -0.12472     
4.9,    54.05708,    -0.12556     
4.9,    54.25946,    -0.12615     
4.9,    54.42426,    -0.12670     
4.9,    54.68198,    -0.12756     
5.0,    54.85947,    -0.12828     
5.0,    55.08760,    -0.12934     
5.0,    55.36731,    -0.13118     
5.0,    55.45707,    -0.13189     
5.0,    55.63013,    -0.13335     
5.0,    55.84099,    -0.13508     
5.1,    56.08982,    -0.13666     
5.1,    56.25257,    -0.13740     
5.1,    56.41618,    -0.13802     
5.1,    56.58085,    -0.13866     
5.1,    56.78545,    -0.13959     
5.1,    57.03203,    -0.14081     
5.2,    57.19745,    -0.14152     
5.2,    57.45537,    -0.14256     
5.2,    57.68678,    -0.14339     
5.2,    57.78135,    -0.14363     
5.2,    57.97126,    -0.14392     
5.2,    58.26101,    -0.14416     
5.3,    58.49574,    -0.14446     
5.3,    58.67634,    -0.14503     
5.3,    58.85118,    -0.14584     
5.3,    59.06575,    -0.14697     
5.3,    59.27456,    -0.14801     
5.3,    59.48177,    -0.14882     
5.4,    59.69325,    -0.14943     
5.4,    59.90674,    -0.14992     
5.4,    60.11733,    -0.15015     
5.4,    60.20127,    -0.15018     
5.4,    60.41925,    -0.15011     
5.4,    60.65343,    -0.15014     
5.5,    60.89575,    -0.15039     
5.5,    61.09606,    -0.15084     
5.5,    61.39216,    -0.15147     
5.5,    61.53151,    -0.15172     
5.5,    61.71331,    -0.15205     
5.5,    61.97961,    -0.15286     
5.6,    62.15733,    -0.15362     
5.6,    62.38217,    -0.15466     
5.6,    62.64631,    -0.15605     
5.6,    62.82025,    -0.15703     
5.6,    63.08210,    -0.15879     
5.6,    63.30415,    -0.16039     
5.7,    63.39329,    -0.16102     
5.7,    63.57215,    -0.16222     
5.7,    63.84454,    -0.16407     
5.7,    64.06995,    -0.16559     
5.7,    64.24704,    -0.16662     
5.7,    64.43212,    -0.16769     
5.8,    64.67767,    -0.16924     
5.8,    64.93341,    -0.17048     
5.8,    65.13821,    -0.17131     
5.8,    65.39182,    -0.17237     
5.8,    65.63471,    -0.17340     
5.8,    65.91312,    -0.17456     
5.9,    66.00394,    -0.17498     
5.9,    66.23116,    -0.17623     
5.9,    66.41124,    -0.17733     
5.9,    66.68150,    -0.17894     
5.9,    66.86504,    -0.17988     
5.9,    67.04856,    -0.18063     
6.0,    67.27466,    -0.18148     
6.0,    67.45427,    -0.18229     
6.0,    67.73006,    -0.18375     
6.0,    67.96261,    -0.18503     
6.0,    68.14590,    -0.18608     
6.0,    68.42395,    -0.18751     
6.1,    68.51861,    -0.18797     
6.1,    68.75639,    -0.18927     
6.1,    68.94235,    -0.19062     
6.1,    69.21827,    -0.19288     
6.1,    69.45181,    -0.19488     
6.1,    69.59359,    -0.19615     
6.2,    69.83009,    -0.19815     
6.2,    70.01713,    -0.19980     
6.2,    70.30260,    -0.20205     
6.2,    70.56046,    -0.20349     
6.2,    70.77427,    -0.20426     
6.2,    71.10065,    -0.20489     
6.3,    71.36410,    -0.20503     
6.3,    71.46515,    -0.20506     
6.3,    71.66121,    -0.20512     
6.3,    71.94982,    -0.20521     
6.3,    72.19202,    -0.20537     
6.3,    72.38618,    -0.20554     
6.4,    72.57835,    -0.20582     
6.4,    72.76857,    -0.20618     
6.4,    73.05711,    -0.20691     
6.4,    73.29993,    -0.20756     
6.4,    73.49345,    -0.20805     
6.4,    73.78376,    -0.20867     
6.5,    73.97884,    -0.20899     
6.5,    74.22169,    -0.20937     
6.5,    74.51126,    -0.20993     
6.5,    74.60763,    -0.21014     
6.5,    74.80208,    -0.21056     
6.5,    75.04572,    -0.21105     
6.6,    75.33722,    -0.21180     
6.6,    75.53322,    -0.21249     
6.6,    75.73192,    -0.21322     
6.6,    75.98037,    -0.21413     
6.6,    76.17591,    -0.21475     
6.6,    76.47050,    -0.21556     
6.7,    76.71832,    -0.21638     
6.7,    76.91587,    -0.21711     
6.7,    77.06377,    -0.21764     
6.7,    77.31290,    -0.21837     
6.7,    77.51240,    -0.21889     
6.7,    77.80975,    -0.21961     
6.8,    78.00832,    -0.22007     
6.8,    78.20652,    -0.22049     
6.8,    78.45597,    -0.22090     
6.8,    78.65590,    -0.22123     
6.8,    78.95471,    -0.22183     
6.8,    79.16114,    -0.22232     
6.9,    79.43003,    -0.22294     
6.9,    79.73366,    -0.22380     
6.9,    79.92531,    -0.22465     
6.9,    80.22380,    -0.22605     
6.9,    80.47279,    -0.22667     
6.9,    80.57201,    -0.22667     
7.0,    80.77042,    -0.22619     
7.0,    81.07437,    -0.22487     
7.0,    81.22703,    -0.22409     
7.0,    81.53120,    -0.22259     
7.0,    81.73669,    -0.22179     
7.0,    81.98967,    -0.22103     
7.1,    82.24082,    -0.22040     
7.1,    82.49900,    -0.21976     
7.1,    82.75925,    -0.21918     
7.1,    82.96394,    -0.21868     
7.1,    83.11678,    -0.21828     
7.1,    83.31378,    -0.21783     
7.2,    83.55080,    -0.21734     
7.2,    83.82510,    -0.21692     
7.2,    84.00394,    -0.21682     
7.2,    84.18584,    -0.21687     
7.2,    84.38081,    -0.21706     
7.2,    84.63194,    -0.21736     
7.3,    84.93774,    -0.21778     
7.3,    85.14863,    -0.21828     
7.3,    85.47543,    -0.21954     
7.3,    85.73967,    -0.22067     
7.3,    85.94453,    -0.22154     
7.3,    86.25498,    -0.22296     
7.4,    86.35923,    -0.22347     
7.4,    86.61867,    -0.22481     
7.4,    86.82538,    -0.22601     
7.4,    87.14194,    -0.22800     
7.4,    87.29962,    -0.22911     
7.4,    87.55882,    -0.23112     
7.5,    87.82175,    -0.23310     
7.5,    88.08691,    -0.23480     
7.5,    88.35159,    -0.23598     
7.5,    88.61606,    -0.23673     
7.5,    88.82719,    -0.23714     
7.5,    89.14812,    -0.23768     
7.6,    89.25550,    -0.23787     
7.6,    89.52354,    -0.23851     
7.6,    89.73764,    -0.23907     
7.6,    90.05913,    -0.24004     
7.6,    90.31279,    -0.24107     
7.6,    90.50764,    -0.24200     
7.7,    90.69934,    -0.24284     
7.7,    90.89117,    -0.24354     
7.7,    91.13570,    -0.24423     
7.7,    91.44411,    -0.24489     
7.7,    91.65329,    -0.24527     
7.7,    91.97599,    -0.24580     
7.8,    92.24377,    -0.24626     
7.8,    92.34967,    -0.24641     
7.8,    92.56106,    -0.24665     
7.8,    92.88376,    -0.24691     
7.8,    93.15482,    -0.24718     
7.8,    93.37045,    -0.24752     
7.9,    93.58654,    -0.24784     
7.9,    93.80409,    -0.24811     
7.9,    94.12711,    -0.24838     
7.9,    94.38131,    -0.24853     
7.9,    94.57895,    -0.24860     
7.9,    94.87308,    -0.24872     
8.0,    95.12113,    -0.24889     
8.0,    95.22365,    -0.24900     
8.0,    95.48891,    -0.24940     
8.0,    95.76504,    -0.24982     
8.0,    95.98652,    -0.25021     
8.0,    96.31264,    -0.25079     
8.1,    96.58638,    -0.25121     
8.1,    96.80702,    -0.25143     
8.1,    97.02464,    -0.25158     
8.1,    97.23330,    -0.25173     
8.1,    97.53881,    -0.25216     
8.1,    97.78810,    -0.25266     
8.2,    97.98309,    -0.25299     
8.2,    98.28898,    -0.25336     
8.2,    98.39577,    -0.25345     
8.2,    98.66820,    -0.25359     
8.2,    98.88682,    -0.25369     
8.2,    99.21719,    -0.25399     
8.3,    99.44028,    -0.25426     
8.3,    99.66518,    -0.25450     
8.3,    99.94820,    -0.25469     
8.3,    100.16463,   -0.25485     
8.3,    100.47597,   -0.25504     
8.3,    100.73225,   -0.25520     
8.4,    100.93364,   -0.25520     
8.4,    101.24374,   -0.25464     
8.4,    101.34970,   -0.25431     
8.4,    101.61610,   -0.25341     
8.4,    101.83394,   -0.25286     
8.4,    102.16878,   -0.25261     
8.5,    102.44859,   -0.25284     
8.5,    102.73196,   -0.25355     
8.5,    102.90314,   -0.25414     
8.5,    103.12168,   -0.25500     
8.5,    103.43562,   -0.25640     
8.5,    103.69245,   -0.25743     
8.6,    103.89272,   -0.25815     
8.6,    104.20177,   -0.25915     
8.6,    104.47476,   -0.25998     
8.6,    104.69742,   -0.26063     
8.6,    105.03104,   -0.26152     
8.6,    105.13882,   -0.26181     
8.7,    105.40264,   -0.26258     
8.7,    105.66372,   -0.26322     
8.7,    105.81732,   -0.26354     
8.7,    106.07176,   -0.26415     
8.7,    106.28681,   -0.26487     
8.7,    106.61918,   -0.26634     
8.8,    106.90129,   -0.26774     
8.8,    107.11860,   -0.26890     
8.8,    107.43468,   -0.27036     
8.8,    107.69379,   -0.27104     
8.8,    107.89635,   -0.27140     
8.8,    108.21461,   -0.27205     
8.9,    108.32674,   -0.27253     
8.9,    108.61052,   -0.27429     
8.9,    108.84138,   -0.27592     
8.9,    109.18470,   -0.27803     
8.9,    109.41328,   -0.27952     
8.9,    109.64503,   -0.28113     
9.0,    109.93211,   -0.28280     
9.0,    110.15146,   -0.28375     
9.0,    110.47378,   -0.28462     
9.0,    110.68601,   -0.28492     
9.0,    110.94527,   -0.28513     
9.0,    111.25337,   -0.28533     
9.1,    111.35565,   -0.28540     
9.1,    111.56095,   -0.28546     
9.1,    111.81597,   -0.28516     
9.1,    112.12944,   -0.28416     
9.1,    112.35838,   -0.28313     
9.1,    112.59457,   -0.28181     
9.2,    112.88738,   -0.28050     
9.2,    113.10678,   -0.27992     
9.2,    113.42137,   -0.27972     
9.2,    113.68922,   -0.27992     
9.2,    113.95517,   -0.28028     
9.2,    114.23489,   -0.28089     
9.3,    114.35039,   -0.28116     
9.3,    114.63514,   -0.28177     
9.3,    114.92283,   -0.28219     
9.3,    115.20361,   -0.28234     
9.3,    115.47311,   -0.28236     
9.3,    115.63403,   -0.28238     
9.4,    115.90301,   -0.28248     
9.4,    116.12476,   -0.28270     
9.4,    116.46655,   -0.28333     
9.4,    116.76199,   -0.28432     
9.4,    116.99196,   -0.28555     
9.4,    117.32068,   -0.28768     
9.5,    117.53551,   -0.28900     
9.5,    117.69504,   -0.28979     
9.5,    117.90953,   -0.29057     
9.5,    118.24999,   -0.29127     
9.5,    118.48393,   -0.29144     
9.5,    118.71983,   -0.29147     
9.6,    119.00957,   -0.29140     
9.6,    119.23400,   -0.29139     
9.6,    119.56200,   -0.29175     
9.6,    119.77896,   -0.29222     
9.6,    120.04726,   -0.29286     
9.6,    120.36634,   -0.29362     
9.7,    120.57803,   -0.29413     
9.7,    120.89655,   -0.29489     
9.7,    121.18024,   -0.29533     
9.7,    121.29760,   -0.29544     
9.7,    121.59569,   -0.29555     
9.7,    121.89595,   -0.29555     
9.8,    122.12263,   -0.29553     
9.8,    122.34131,   -0.29557     
9.8,    122.61540,   -0.29564     
9.8,    122.83279,   -0.29565     
9.8,    123.15285,   -0.29573     
9.8,    123.36853,   -0.29575     
9.9,    123.63841,   -0.29564     
9.9,    123.96518,   -0.29499     
9.9,    124.07910,   -0.29463     
9.9,    124.31415,   -0.29369     
9.9,    124.61708,   -0.29241     
9.9,    124.97424,   -0.29094     
10.0,   125.20103,   -0.29011     
10.0,   125.42339,   -0.28936     
10.0,   125.80515,   -0.28803     
10.0,   125.91348,   -0.28761     
10.0,   126.23948,   -0.28644     
10.0,   126.51351,   -0.28564     
10.1,   126.78723,   -0.28489     
10.1,   127.00078,   -0.28441     
10.1,   127.32375,   -0.28381     
10.1,   127.43284,   -0.28362     
10.1,   127.70721,   -0.28313     
10.1,   127.93171,   -0.28281     
10.2,   128.28244,   -0.28245     
10.2,   128.58395,   -0.28233     
10.2,   128.82394,   -0.28233     
10.2,   129.05545,   -0.28245     
10.2,   129.28412,   -0.28259     
10.2,   129.56583,   -0.28263     
10.3,   129.89706,   -0.28245     
10.3,   130.11423,   -0.28230     
10.3,   130.44002,   -0.28228     
10.3,   130.71246,   -0.28253     
10.3,   130.82109,   -0.28270     
10.3,   131.03821,   -0.28308     
10.4,   131.36743,   -0.28367     
10.4,   131.64236,   -0.28404     
10.4,   131.86688,   -0.28428     
10.4,   132.10284,   -0.28452     
10.4,   132.34564,   -0.28481     
10.4,   132.71588,   -0.28531     
10.5,   133.01251,   -0.28586     
10.5,   133.24200,   -0.28636     
10.5,   133.58128,   -0.28703     
10.5,   133.86069,   -0.28742     
10.5,   134.07959,   -0.28769     
10.5,   134.40961,   -0.28821     
10.6,   134.52086,   -0.28842     
10.6,   134.79825,   -0.28899     
10.6,   135.01816,   -0.28950     
10.6,   135.34900,   -0.29026     
10.6,   135.51619,   -0.29055     
10.6,   135.79474,   -0.29090     
10.7,   136.07190,   -0.29115     
10.7,   136.29413,   -0.29127     
10.7,   136.62675,   -0.29127     
10.7,   136.91504,   -0.29122     
10.7,   137.15610,   -0.29126     
10.7,   137.52583,   -0.29143     
10.8,   137.65051,   -0.29149     
10.8,   137.95015,   -0.29161     
10.8,   138.18173,   -0.29158     
10.8,   138.52197,   -0.29154     
10.8,   138.80406,   -0.29152     
10.8,   139.03082,   -0.29148     
10.9,   139.25682,   -0.29132     
10.9,   139.48091,   -0.29115     
10.9,   139.81778,   -0.29101     
10.9,   140.09807,   -0.29103     
10.9,   140.32088,   -0.29113     
10.9,   140.65524,   -0.29137     
11.0,   140.76819,   -0.29148     
11.0,   141.05153,   -0.29183     
11.0,   141.27657,   -0.29224     
11.0,   141.61156,   -0.29292     
11.0,   141.83469,   -0.29347     
11.0,   142.05678,   -0.29410     
11.1,   142.33598,   -0.29486     
11.1,   142.56078,   -0.29548     
11.1,   142.90210,   -0.29643     
11.1,   143.18649,   -0.29713     
11.1,   143.41113,   -0.29759     
11.1,   143.74887,   -0.29827     
11.2,   144.03365,   -0.29877     
11.2,   144.14671,   -0.29895     
11.2,   144.59312,   -0.29964     
11.2,   144.70508,   -0.29984     
11.2,   144.98489,   -0.30039     
11.2,   145.26642,   -0.30081     
11.3,   145.43649,   -0.30101     
11.3,   145.66414,   -0.30124     
11.3,   146.02478,   -0.30154     
11.3,   146.33821,   -0.30176     
11.3,   146.59378,   -0.30186     
11.3,   146.96176,   -0.30205     
11.4,   147.25613,   -0.30209     
11.4,   147.48615,   -0.30209     
11.4,   147.82784,   -0.30195     
11.4,   147.94272,   -0.30183     
11.4,   148.22896,   -0.30139     
11.4,   148.45602,   -0.30101     
11.5,   148.79660,   -0.30035     
11.5,   149.02484,   -0.29991     
11.5,   149.25388,   -0.29952     
11.5,   149.54050,   -0.29917     
11.5,   149.76787,   -0.29889     
11.5,   150.10966,   -0.29855     
11.6,   150.33853,   -0.29833     
11.6,   150.62209,   -0.29805     
11.6,   150.96077,   -0.29761     
11.6,   151.07584,   -0.29743     
11.6,   151.30875,   -0.29702     
11.6,   151.59702,   -0.29659     
11.7,   151.93987,   -0.29634     
11.7,   152.16835,   -0.29633     
11.7,   152.40009,   -0.29652     
11.7,   152.69260,   -0.29706     
11.7,   152.92232,   -0.29777     
11.7,   153.26497,   -0.29902     
11.8,   153.55176,   -0.30010     
11.8,   153.83612,   -0.30126     
11.8,   154.12312,   -0.30248     
11.8,   154.23868,   -0.30294     
11.8,   154.52621,   -0.30386     
11.8,   154.81216,   -0.30433     
11.9,   155.04262,   -0.30448     
11.9,   155.33258,   -0.30449     
