时间,     温度,          热重
107.6,  599.70459,   -7.17011     
107.7,  599.76849,   -7.17014     
107.7,  599.83514,   -7.17004     
107.7,  599.92761,   -7.17002     
107.7,  600.02679,   -7.16996     
107.7,  600.10510,   -7.16991     
107.7,  600.20538,   -7.16991     
107.8,  600.29761,   -7.16985     
107.8,  600.40643,   -7.16986     
107.8,  600.48926,   -7.16981     
107.8,  600.55005,   -7.16980     
107.8,  600.64142,   -7.16972     
107.8,  600.74982,   -7.16976     
107.9,  600.83698,   -7.16969     
107.9,  600.88885,   -7.16975     
107.9,  600.96710,   -7.16966     
107.9,  601.07446,   -7.16963     
107.9,  601.15381,   -7.16953     
107.9,  601.26788,   -7.16953     
108.0,  601.35925,   -7.16951     
108.0,  601.43579,   -7.16945     
108.0,  601.50458,   -7.16940     
108.0,  601.58875,   -7.16935     
108.0,  601.67621,   -7.16928     
108.0,  601.79010,   -7.16929     
108.1,  601.88544,   -7.16922     
108.1,  601.96552,   -7.16920     
108.1,  602.04346,   -7.16917     
108.1,  602.11475,   -7.16911     
108.1,  602.20728,   -7.16904     
108.1,  602.30792,   -7.16902     
108.2,  602.40363,   -7.16890     
108.2,  602.52490,   -7.16887     
108.2,  602.61139,   -7.16883     
108.2,  602.69403,   -7.16881     
108.2,  602.76605,   -7.16870     
108.2,  602.86676,   -7.16874     
108.3,  602.96820,   -7.16868     
108.3,  603.08142,   -7.16867     
108.3,  603.14484,   -7.16870     
108.3,  603.21045,   -7.16864     
108.3,  603.29492,   -7.16855     
108.3,  603.41162,   -7.16843     
108.4,  603.49762,   -7.16833     
108.4,  603.58630,   -7.16836     
108.4,  603.67029,   -7.16833     
108.4,  603.76031,   -7.16828     
108.4,  603.83624,   -7.16817     
108.4,  603.91223,   -7.16813     
108.5,  604.01404,   -7.16820     
108.5,  604.09930,   -7.16828     
108.5,  604.20160,   -7.16836     
108.5,  604.30371,   -7.16844     
108.5,  604.38666,   -7.16858     
108.5,  604.47522,   -7.16865     
108.6,  604.55505,   -7.16869     
108.6,  604.64618,   -7.16879     
108.6,  604.72363,   -7.16886     
108.6,  604.82178,   -7.16898     
108.6,  604.90466,   -7.16902     
108.6,  604.98535,   -7.16909     
108.7,  605.07904,   -7.16917     
108.7,  605.18701,   -7.16924     
108.7,  605.27368,   -7.16928     
108.7,  605.36371,   -7.16937     
108.7,  605.43793,   -7.16941     
108.7,  605.50720,   -7.16948     
108.8,  605.59137,   -7.16956     
108.8,  605.69562,   -7.16965     
108.8,  605.79272,   -7.16971     
108.8,  605.88055,   -7.16973     
108.8,  605.96484,   -7.16996     
108.8,  606.03174,   -7.16997     
108.9,  606.11523,   -7.17007     
108.9,  606.20807,   -7.17009     
108.9,  606.31384,   -7.17025     
108.9,  606.38739,   -7.17024     
108.9,  606.48022,   -7.17033     
108.9,  606.57410,   -7.17043     
109.0,  606.66943,   -7.17046     
109.0,  606.75806,   -7.17062     
109.0,  606.83630,   -7.17072     
109.0,  606.89398,   -7.17083     
109.0,  606.98810,   -7.17087     
109.0,  607.07385,   -7.17100     
109.1,  607.18762,   -7.17111     
109.1,  607.27002,   -7.17119     
109.1,  607.35919,   -7.17121     
109.1,  607.44684,   -7.17130     
109.1,  607.52252,   -7.17139     
109.1,  607.58777,   -7.17136     
109.2,  607.70294,   -7.17144     
109.2,  607.78625,   -7.17154     
109.2,  607.86584,   -7.17164     
109.2,  607.95856,   -7.17166     
109.2,  608.05688,   -7.17174     
109.2,  608.14642,   -7.17179     
109.3,  608.23981,   -7.17187     
109.3,  608.33478,   -7.17199     
109.3,  608.40198,   -7.17200     
109.3,  608.47766,   -7.17222     
109.3,  608.56561,   -7.17234     
109.3,  608.65320,   -7.17237     
109.4,  608.74048,   -7.17244     
109.4,  608.83472,   -7.17257     
109.4,  608.92358,   -7.17257     
109.4,  608.99799,   -7.17266     
109.4,  609.07660,   -7.17281     
109.4,  609.14825,   -7.17279     
109.5,  609.26361,   -7.17283     
109.5,  609.35809,   -7.17300     
109.5,  609.43225,   -7.17306     
109.5,  609.50519,   -7.17315     
109.5,  609.59735,   -7.17324     
109.5,  609.70349,   -7.17330     
109.6,  609.82324,   -7.17346     
109.6,  609.88281,   -7.17349     
109.6,  609.94263,   -7.17347     
109.6,  610.03040,   -7.17352     
109.6,  610.13574,   -7.17358     
109.6,  610.20905,   -7.17362     
109.7,  610.28241,   -7.17361     
109.7,  610.36267,   -7.17373     
109.7,  610.47455,   -7.17373     
109.7,  610.58270,   -7.17381     
109.7,  610.66235,   -7.17385     
109.7,  610.75397,   -7.17390     
109.8,  610.83344,   -7.17394     
109.8,  610.90973,   -7.17396     
109.8,  611.01147,   -7.17407     
109.8,  611.09528,   -7.17410     
109.8,  611.16699,   -7.17414     
109.8,  611.27545,   -7.17412     
109.9,  611.36444,   -7.17424     
109.9,  611.43903,   -7.17431     
109.9,  611.53760,   -7.17434     
109.9,  611.62738,   -7.17438     
109.9,  611.72864,   -7.17445     
109.9,  611.81561,   -7.17443     
110.0,  611.91010,   -7.17452     
110.0,  611.97986,   -7.17460     
110.0,  612.03345,   -7.17449     
110.0,  612.15088,   -7.17462     
110.0,  612.25281,   -7.17465     
110.0,  612.33600,   -7.17459     
110.1,  612.43573,   -7.17463     
110.1,  612.52179,   -7.17462     
110.1,  612.60443,   -7.17459     
110.1,  612.70813,   -7.17464     
110.1,  612.77881,   -7.17469     
110.1,  612.85333,   -7.17469     
110.2,  612.93915,   -7.17469     
110.2,  613.03461,   -7.17455     
110.2,  613.11548,   -7.17464     
110.2,  613.22125,   -7.17468     
110.2,  613.32336,   -7.17474     
110.2,  613.40149,   -7.17479     
110.3,  613.47711,   -7.17480     
110.3,  613.56689,   -7.17485     
110.3,  613.63672,   -7.17488     
110.3,  613.72064,   -7.17490     
110.3,  613.81549,   -7.17501     
110.3,  613.90808,   -7.17495     
110.4,  614.00031,   -7.17505     
110.4,  614.08276,   -7.17512     
110.4,  614.18866,   -7.17512     
110.4,  614.27991,   -7.17514     
110.4,  614.34912,   -7.17514     
110.4,  614.45062,   -7.17519     
110.5,  614.55176,   -7.17522     
110.5,  614.63879,   -7.17536     
110.5,  614.69647,   -7.17534     
110.5,  614.76459,   -7.17522     
110.5,  614.87683,   -7.17535     
110.5,  614.97101,   -7.17541     
110.6,  615.06213,   -7.17541     
110.6,  615.14551,   -7.17540     
110.6,  615.25208,   -7.17538     
110.6,  615.32776,   -7.17545     
110.6,  615.40833,   -7.17543     
110.6,  615.51184,   -7.17540     
110.7,  615.59863,   -7.17543     
110.7,  615.67072,   -7.17543     
110.7,  615.75964,   -7.17545     
110.7,  615.84442,   -7.17551     
110.7,  615.93445,   -7.17543     
110.7,  616.01611,   -7.17540     
110.8,  616.08868,   -7.17541     
110.8,  616.17676,   -7.17544     
110.8,  616.26190,   -7.17541     
110.8,  616.36511,   -7.17543     
110.8,  616.45978,   -7.17535     
110.8,  616.54944,   -7.17529     
110.9,  616.64948,   -7.17534     
110.9,  616.73242,   -7.17540     
110.9,  616.81873,   -7.17541     
110.9,  616.88788,   -7.17532     
110.9,  616.99744,   -7.17543     
110.9,  617.07697,   -7.17534     
111.0,  617.16943,   -7.17543     
111.0,  617.24408,   -7.17540     
111.0,  617.32043,   -7.17534     
111.0,  617.43170,   -7.17537     
111.0,  617.53857,   -7.17537     
111.0,  617.60663,   -7.17534     
111.1,  617.67065,   -7.17535     
111.1,  617.74127,   -7.17540     
111.1,  617.85052,   -7.17531     
111.1,  617.96460,   -7.17536     
111.1,  618.04480,   -7.17535     
111.1,  618.13037,   -7.17536     
111.2,  618.22290,   -7.17526     
111.2,  618.29694,   -7.17526     
111.2,  618.37280,   -7.17506     
111.2,  618.47314,   -7.17504     
111.2,  618.59546,   -7.17515     
111.2,  618.65417,   -7.17510     
111.3,  618.72784,   -7.17511     
111.3,  618.83282,   -7.17512     
111.3,  618.91132,   -7.17499     
111.3,  619.00745,   -7.17493     
111.3,  619.07532,   -7.17492     
111.3,  619.17383,   -7.17489     
111.4,  619.25897,   -7.17489     
111.4,  619.36456,   -7.17490     
111.4,  619.46210,   -7.17488     
111.4,  619.53503,   -7.17487     
111.4,  619.64044,   -7.17492     
111.4,  619.74835,   -7.17471     
111.5,  619.85284,   -7.17474     
111.5,  619.90826,   -7.17475     
111.5,  619.98315,   -7.17461     
111.5,  620.08295,   -7.17463     
111.5,  620.17548,   -7.17465     
111.5,  620.25116,   -7.17462     
111.6,  620.34412,   -7.17465     
111.6,  620.43488,   -7.17471     
111.6,  620.51685,   -7.17469     
111.6,  620.61102,   -7.17462     
111.6,  620.71173,   -7.17465     
111.6,  620.82007,   -7.17472     
111.7,  620.90204,   -7.17468     
111.7,  620.97943,   -7.17471     
111.7,  621.07501,   -7.17474     
111.7,  621.15918,   -7.17470     
111.7,  621.23676,   -7.17467     
111.7,  621.31659,   -7.17461     
111.8,  621.40118,   -7.17460     
111.8,  621.50171,   -7.17461     
111.8,  621.58679,   -7.17462     
111.8,  621.67114,   -7.17461     
111.8,  621.77582,   -7.17459     
111.8,  621.86127,   -7.17454     
111.9,  621.95148,   -7.17454     
111.9,  622.02850,   -7.17449     
111.9,  622.11829,   -7.17449     
111.9,  622.19849,   -7.17446     
111.9,  622.29901,   -7.17445     
111.9,  622.40033,   -7.17454     
112.0,  622.46265,   -7.17449     
112.0,  622.54138,   -7.17448     
112.0,  622.64172,   -7.17447     
112.0,  622.72327,   -7.17438     
112.0,  622.80579,   -7.17443     
112.0,  622.88959,   -7.17437     
112.1,  622.98785,   -7.17440     
112.1,  623.07758,   -7.17436     
112.1,  623.19305,   -7.17428     
112.1,  623.27539,   -7.17428     
112.1,  623.35443,   -7.17428     
112.1,  623.45526,   -7.17425     
112.2,  623.55768,   -7.17419     
112.2,  623.63812,   -7.17413     
112.2,  623.71112,   -7.17416     
112.2,  623.81079,   -7.17413     
112.2,  623.88855,   -7.17410     
112.2,  623.96893,   -7.17402     
112.3,  624.07050,   -7.17408     
112.3,  624.15863,   -7.17402     
112.3,  624.24744,   -7.17398     
112.3,  624.34534,   -7.17398     
112.3,  624.43365,   -7.17394     
112.3,  624.55920,   -7.17393     
112.4,  624.65057,   -7.17392     
112.4,  624.73206,   -7.17390     
112.4,  624.80927,   -7.17390     
112.4,  624.89813,   -7.17388     
112.4,  624.99493,   -7.17393     
112.4,  625.07642,   -7.17388     
112.5,  625.14136,   -7.17383     
112.5,  625.24542,   -7.17394     
112.5,  625.32288,   -7.17392     
112.5,  625.41248,   -7.17396     
112.5,  625.50104,   -7.17399     
112.5,  625.59155,   -7.17398     
112.6,  625.69110,   -7.17401     
112.6,  625.80847,   -7.17408     
112.6,  625.90741,   -7.17416     
112.6,  625.98425,   -7.17421     
112.6,  626.07300,   -7.17422     
112.6,  626.15466,   -7.17426     
112.7,  626.24091,   -7.17427     
112.7,  626.32251,   -7.17431     
112.7,  626.40259,   -7.17442     
112.7,  626.49127,   -7.17442     
112.7,  626.60352,   -7.17449     
112.7,  626.69232,   -7.17457     
112.8,  626.77527,   -7.17465     
112.8,  626.86981,   -7.17466     
112.8,  626.96710,   -7.17474     
112.8,  627.04767,   -7.17476     
112.8,  627.14825,   -7.17481     
112.8,  627.23871,   -7.17483     
112.9,  627.32861,   -7.17484     
112.9,  627.41699,   -7.17495     
112.9,  627.47693,   -7.17503     
112.9,  627.57617,   -7.17507     
112.9,  627.68445,   -7.17514     
112.9,  627.78235,   -7.17526     
113.0,  627.87854,   -7.17527     
113.0,  627.95172,   -7.17527     
113.0,  628.03064,   -7.17530     
113.0,  628.11151,   -7.17531     
113.0,  628.21350,   -7.17536     
113.0,  628.29248,   -7.17541     
113.1,  628.38055,   -7.17544     
113.1,  628.44995,   -7.17549     
113.1,  628.52698,   -7.17543     
113.1,  628.62061,   -7.17550     
113.1,  628.72125,   -7.17550     
113.1,  628.82135,   -7.17550     
113.2,  628.91937,   -7.17556     
113.2,  628.99060,   -7.17553     
113.2,  629.08124,   -7.17562     
113.2,  629.16510,   -7.17561     
113.2,  629.23077,   -7.17557     
113.2,  629.33020,   -7.17560     
113.3,  629.43408,   -7.17565     
113.3,  629.54401,   -7.17571     
113.3,  629.61139,   -7.17569     
113.3,  629.69269,   -7.17571     
113.3,  629.77814,   -7.17570     
113.3,  629.87555,   -7.17582     
113.4,  629.96417,   -7.17587     
113.4,  630.05194,   -7.17592     
113.4,  630.12677,   -7.17593     
113.4,  630.20026,   -7.17594     
113.4,  630.30029,   -7.17592     
113.4,  630.42572,   -7.17597     
113.5,  630.51892,   -7.17595     
113.5,  630.59753,   -7.17605     
113.5,  630.65930,   -7.17607     
113.5,  630.73541,   -7.17601     
113.5,  630.84845,   -7.17603     
113.5,  630.95459,   -7.17604     
113.6,  631.03290,   -7.17605     
113.6,  631.09900,   -7.17600     
113.6,  631.20453,   -7.17601     
113.6,  631.29895,   -7.17605     
113.6,  631.37183,   -7.17609     
113.6,  631.43970,   -7.17608     
113.7,  631.52869,   -7.17613     
113.7,  631.63928,   -7.17616     
113.7,  631.72180,   -7.17617     
113.7,  631.82214,   -7.17617     
113.7,  631.88501,   -7.17613     
113.7,  631.99591,   -7.17620     
113.8,  632.05322,   -7.17618     
113.8,  632.11841,   -7.17617     
113.8,  632.21198,   -7.17618     
113.8,  632.33051,   -7.17621     
113.8,  632.41663,   -7.17617     
113.8,  632.51056,   -7.17621     
113.9,  632.57727,   -7.17623     
113.9,  632.64832,   -7.17629     
113.9,  632.74719,   -7.17626     
113.9,  632.86237,   -7.17632     
113.9,  632.95471,   -7.17631     
113.9,  633.02643,   -7.17627     
114.0,  633.12567,   -7.17629     
114.0,  633.20959,   -7.17636     
114.0,  633.27325,   -7.17630     
114.0,  633.35962,   -7.17623     
114.0,  633.45605,   -7.17625     
114.0,  633.56580,   -7.17617     
114.1,  633.64972,   -7.17625     
114.1,  633.72900,   -7.17621     
114.1,  633.82611,   -7.17632     
114.1,  633.89001,   -7.17630     
114.1,  633.97162,   -7.17630     
114.1,  634.07178,   -7.17633     
114.2,  634.16357,   -7.17636     
114.2,  634.23547,   -7.17636     
114.2,  634.30890,   -7.17634     
114.2,  634.40430,   -7.17631     
114.2,  634.50079,   -7.17632     
114.2,  634.59711,   -7.17633     
114.3,  634.68512,   -7.17633     
114.3,  634.76483,   -7.17635     
114.3,  634.86414,   -7.17620     
114.3,  634.96252,   -7.17622     
114.3,  635.02832,   -7.17617     
114.3,  635.14008,   -7.17615     
114.4,  635.23492,   -7.17615     
114.4,  635.31757,   -7.17614     
114.4,  635.40137,   -7.17615     
114.4,  635.50104,   -7.17613     
114.4,  635.58972,   -7.17613     
114.4,  635.67639,   -7.17609     
114.5,  635.75885,   -7.17612     
114.5,  635.83527,   -7.17616     
114.5,  635.88788,   -7.17616     
114.5,  635.94812,   -7.17613     
114.5,  636.05255,   -7.17612     
114.5,  636.14282,   -7.17614     
114.6,  636.21667,   -7.17612     
114.6,  636.29443,   -7.17611     
114.6,  636.37946,   -7.17610     
114.6,  636.44788,   -7.17609     
114.6,  636.52820,   -7.17605     
114.6,  636.61212,   -7.17605     
114.7,  636.71051,   -7.17600     
114.7,  636.79950,   -7.17598     
114.7,  636.87549,   -7.17604     
114.7,  636.95660,   -7.17609     
114.7,  637.03485,   -7.17610     
114.7,  637.12061,   -7.17604     
114.8,  637.22717,   -7.17610     
114.8,  637.29077,   -7.17603     
114.8,  637.35510,   -7.17604     
114.8,  637.44788,   -7.17603     
114.8,  637.54443,   -7.17601     
114.8,  637.64612,   -7.17604     
114.9,  637.70306,   -7.17604     
114.9,  637.76410,   -7.17605     
114.9,  637.83752,   -7.17602     
114.9,  637.93158,   -7.17600     
114.9,  638.01868,   -7.17601     
114.9,  638.08777,   -7.17599     
115.0,  638.16260,   -7.17597     
115.0,  638.22705,   -7.17595     
115.0,  638.32623,   -7.17598     
115.0,  638.41461,   -7.17599     
115.0,  638.50598,   -7.17594     
115.0,  638.57947,   -7.17594     
115.1,  638.65302,   -7.17598     
115.1,  638.72589,   -7.17592     
115.1,  638.83405,   -7.17596     
115.1,  638.90735,   -7.17595     
115.1,  638.97437,   -7.17594     
115.1,  639.04504,   -7.17591     
115.2,  639.14313,   -7.17591     
115.2,  639.22900,   -7.17591     
115.2,  639.32733,   -7.17594     
115.2,  639.41510,   -7.17589     
115.2,  639.47382,   -7.17584     
115.2,  639.54901,   -7.17582     
115.3,  639.61725,   -7.17589     
115.3,  639.69794,   -7.17587     
115.3,  639.79144,   -7.17585     
115.3,  639.90912,   -7.17585     
115.3,  639.98120,   -7.17586     
115.3,  640.05731,   -7.17591     
115.4,  640.13080,   -7.17585     
115.4,  640.20819,   -7.17585     
115.4,  640.29462,   -7.17575     
115.4,  640.40588,   -7.17578     
115.4,  640.48517,   -7.17578     
115.4,  640.57227,   -7.17577     
115.5,  640.64618,   -7.17571     
115.5,  640.71844,   -7.17571     
115.5,  640.80841,   -7.17576     
115.5,  640.89569,   -7.17569     
115.5,  640.98151,   -7.17566     
115.5,  641.05371,   -7.17565     
115.6,  641.12512,   -7.17561     
115.6,  641.21875,   -7.17563     
115.6,  641.31250,   -7.17570     
115.6,  641.39606,   -7.17566     
115.6,  641.47058,   -7.17559     
115.6,  641.54578,   -7.17560     
115.7,  641.63293,   -7.17555     
115.7,  641.74866,   -7.17563     
115.7,  641.80457,   -7.17554     
115.7,  641.90985,   -7.17556     
115.7,  641.98700,   -7.17558     
115.7,  642.07819,   -7.17556     
115.8,  642.15424,   -7.17547     
115.8,  642.24634,   -7.17460     
115.8,  642.34052,   -7.17307     
115.8,  642.40454,   -7.17518     
115.8,  642.44678,   -7.18056     
115.8,  642.50275,   -7.18395     
115.9,  642.56342,   -7.17716     
115.9,  642.63397,   -7.17901     
115.9,  642.69202,   -7.17967     
115.9,  642.74469,   -7.18113     
115.9,  642.80664,   -7.18650     
115.9,  642.88403,   -7.19389     
116.0,  642.97150,   -7.18503     
116.0,  643.04211,   -7.18949     
116.0,  643.14587,   -7.16194     
116.0,  643.23291,   -7.16144     
116.0,  643.33533,   -7.17112     
116.0,  643.42261,   -7.16742     
116.1,  643.46747,   -7.16622     
116.1,  643.52899,   -7.16546     
116.1,  643.61841,   -7.16737     
116.1,  643.70734,   -7.17117     
116.1,  643.78247,   -7.17059     
116.1,  643.88867,   -7.16930     
116.2,  643.97998,   -7.16972     
116.2,  644.03906,   -7.17185     
116.2,  644.11261,   -7.17239     
116.2,  644.22937,   -7.17205     
116.2,  644.29846,   -7.17224     
116.2,  644.35956,   -7.17271     
116.3,  644.43842,   -7.17305     
116.3,  644.52289,   -7.17363     
116.3,  644.61530,   -7.17349     
116.3,  644.70465,   -7.17250     
116.3,  644.78503,   -7.17320     
116.3,  644.86487,   -7.17372     
116.4,  644.95587,   -7.17363     
116.4,  645.03418,   -7.17314     
116.4,  645.13361,   -7.17337     
116.4,  645.20581,   -7.17372     
116.4,  645.27142,   -7.17418     
116.4,  645.34485,   -7.17400     
116.5,  645.45532,   -7.17416     
116.5,  645.52618,   -7.17409     
116.5,  645.60974,   -7.17477     
116.5,  645.70190,   -7.17522     
116.5,  645.78027,   -7.17491     
116.5,  645.85779,   -7.17486     
116.6,  645.94897,   -7.17532     
116.6,  646.01288,   -7.17605     
116.6,  646.08044,   -7.17602     
116.6,  646.15649,   -7.17603     
116.6,  646.23883,   -7.17614     
116.6,  646.33356,   -7.17619     
116.7,  646.43634,   -7.17646     
116.7,  646.51294,   -7.17677     
116.7,  646.57666,   -7.17666     
116.7,  646.66724,   -7.17669     
116.7,  646.79462,   -7.17664     
116.7,  646.86157,   -7.17677     
116.8,  646.93597,   -7.17684     
116.8,  647.00909,   -7.17665     
116.8,  647.08490,   -7.17694     
116.8,  647.17267,   -7.17699     
116.8,  647.27966,   -7.17696     
116.8,  647.34583,   -7.17682     
116.9,  647.41748,   -7.17705     
116.9,  647.50238,   -7.17708     
116.9,  647.59167,   -7.17742     
116.9,  647.69855,   -7.17749     
116.9,  647.77008,   -7.17756     
116.9,  647.83453,   -7.17744     
117.0,  647.89899,   -7.17741     
117.0,  647.96661,   -7.17767     
117.0,  648.06720,   -7.17765     
117.0,  648.17664,   -7.17775     
117.0,  648.23883,   -7.17793     
117.0,  648.32202,   -7.17820     
117.1,  648.39832,   -7.17829     
117.1,  648.48541,   -7.17827     
117.1,  648.57135,   -7.17840     
117.1,  648.66022,   -7.17854     
117.1,  648.71515,   -7.17875     
117.1,  648.80084,   -7.17894     
117.2,  648.90277,   -7.17893     
117.2,  648.97662,   -7.17895     
117.2,  649.04620,   -7.17898     
117.2,  649.14532,   -7.17912     
117.2,  649.24945,   -7.17912     
117.2,  649.34253,   -7.17918     
117.3,  649.41559,   -7.17911     
117.3,  649.50281,   -7.17926     
117.3,  649.56940,   -7.17945     
117.3,  649.66638,   -7.17948     
117.3,  649.73920,   -7.17957     
117.3,  649.81390,   -7.17957     
117.4,  649.90540,   -7.17966     
117.4,  650.00220,   -7.17972     
117.4,  650.07184,   -7.17982     
117.4,  650.14203,   -7.17983     
117.4,  650.22412,   -7.17971     
117.4,  650.31305,   -7.17977     
117.5,  650.39258,   -7.17988     
117.5,  650.46613,   -7.17982     
117.5,  650.54742,   -7.17985     
117.5,  650.65271,   -7.17994     
117.5,  650.73480,   -7.17997     
117.5,  650.82684,   -7.18001     
117.6,  650.91687,   -7.18004     
117.6,  651.00012,   -7.18010     
117.6,  651.08899,   -7.18016     
117.6,  651.17651,   -7.18020     
117.6,  651.25989,   -7.18027     
117.6,  651.32526,   -7.18028     
117.7,  651.39948,   -7.18023     
117.7,  651.48651,   -7.18031     
117.7,  651.53882,   -7.18036     
117.7,  651.64349,   -7.18048     
117.7,  651.76117,   -7.18048     
117.7,  651.83118,   -7.18045     
117.8,  651.91132,   -7.18054     
117.8,  651.98938,   -7.18053     
117.8,  652.09253,   -7.18055     
117.8,  652.17798,   -7.18061     
117.8,  652.22784,   -7.18065     
117.8,  652.27972,   -7.18066     
117.9,  652.35663,   -7.18064     
117.9,  652.45551,   -7.18069     
117.9,  652.54840,   -7.18074     
117.9,  652.65173,   -7.18081     
117.9,  652.73352,   -7.18087     
117.9,  652.82074,   -7.18090     
118.0,  652.88684,   -7.18097     
118.0,  653.00507,   -7.18094     
118.0,  653.06665,   -7.18099     
118.0,  653.15723,   -7.18101     
118.0,  653.24969,   -7.18099     
118.0,  653.33142,   -7.18105     
118.1,  653.41095,   -7.18108     
118.1,  653.50720,   -7.18118     
118.1,  653.60846,   -7.18125     
118.1,  653.68915,   -7.18135     
118.1,  653.76245,   -7.18135     
118.1,  653.83722,   -7.18144     
118.2,  653.92279,   -7.18145     
118.2,  654.01196,   -7.18161     
118.2,  654.09064,   -7.18163     
118.2,  654.19415,   -7.18168     
118.2,  654.28381,   -7.18175     
118.2,  654.36548,   -7.18181     
118.3,  654.44818,   -7.18192     
118.3,  654.53845,   -7.18191     
118.3,  654.60876,   -7.18198     
118.3,  654.70764,   -7.18201     
118.3,  654.77979,   -7.18211     
118.3,  654.85437,   -7.18212     
118.4,  654.92505,   -7.18219     
118.4,  654.98102,   -7.18219     
118.4,  655.07483,   -7.18227     
118.4,  655.18744,   -7.18237     
118.4,  655.27838,   -7.18238     
118.4,  655.36554,   -7.18236     
118.5,  655.45551,   -7.18242     
118.5,  655.57190,   -7.18258     
118.5,  655.65332,   -7.18266     
118.5,  655.70374,   -7.18264     
118.5,  655.80017,   -7.18272     
118.5,  655.89618,   -7.18283     
118.6,  655.97607,   -7.18291     
118.6,  656.04932,   -7.18300     
118.6,  656.13000,   -7.18314     
118.6,  656.22314,   -7.18317     
118.6,  656.32306,   -7.18328     
118.6,  656.39044,   -7.18328     
118.7,  656.51007,   -7.18334     
118.7,  656.58759,   -7.18341     
118.7,  656.63824,   -7.18345     
118.7,  656.72437,   -7.18354     
118.7,  656.81274,   -7.18354     
118.7,  656.90222,   -7.18362     
118.8,  657.00940,   -7.18367     
118.8,  657.11194,   -7.18377     
118.8,  657.16052,   -7.18371     
118.8,  657.25189,   -7.18384     
118.8,  657.33051,   -7.18387     
118.8,  657.43463,   -7.18393     
118.9,  657.51709,   -7.18400     
118.9,  657.59766,   -7.18408     
118.9,  657.67700,   -7.18420     
118.9,  657.75000,   -7.18421     
118.9,  657.84222,   -7.18427     
118.9,  657.95538,   -7.18440     
119.0,  658.04523,   -7.18449     
119.0,  658.14197,   -7.18454     
119.0,  658.23004,   -7.18467     
119.0,  658.29639,   -7.18469     
119.0,  658.39130,   -7.18475     
119.0,  658.47870,   -7.18479     
119.1,  658.55029,   -7.18492     
119.1,  658.61572,   -7.18495     
119.1,  658.73511,   -7.18512     
119.1,  658.81323,   -7.18510     
119.1,  658.89838,   -7.18517     
119.1,  658.95422,   -7.18518     
119.2,  659.05774,   -7.18532     
119.2,  659.15833,   -7.18539     
119.2,  659.24939,   -7.18547     
119.2,  659.34247,   -7.18554     
119.2,  659.43188,   -7.18566     
119.2,  659.50916,   -7.18577     
119.3,  659.60950,   -7.18583     
119.3,  659.70673,   -7.18598     
119.3,  659.78979,   -7.18615     
119.3,  659.85901,   -7.18614     
119.3,  659.92987,   -7.18621     
119.3,  660.02625,   -7.18630     
119.4,  660.14294,   -7.18644     
119.4,  660.22479,   -7.18648     
119.4,  660.29016,   -7.18662     
119.4,  660.34814,   -7.18665     
119.4,  660.44049,   -7.18668     
119.4,  660.53381,   -7.18687     
119.5,  660.58539,   -7.18684     
119.5,  660.69086,   -7.18698     
119.5,  660.78760,   -7.18709     
119.5,  660.86786,   -7.18710     
119.5,  660.97894,   -7.18718     
119.5,  661.05255,   -7.18724     
119.6,  661.10999,   -7.18731     
119.6,  661.21387,   -7.18737     
119.6,  661.31818,   -7.18741     
119.6,  661.41571,   -7.18753     
119.6,  661.47150,   -7.18764     
119.6,  661.53998,   -7.18774     
119.7,  661.63202,   -7.18790     
119.7,  661.70435,   -7.18799     
119.7,  661.79315,   -7.18814     
119.7,  661.89075,   -7.18821     
119.7,  661.96460,   -7.18835     
119.7,  662.04779,   -7.18845     
119.8,  662.13672,   -7.18857     
119.8,  662.23224,   -7.18864     
119.8,  662.29059,   -7.18872     
119.8,  662.37567,   -7.18887     
119.8,  662.45557,   -7.18895     
119.8,  662.56659,   -7.18905     
119.9,  662.63965,   -7.18913     
119.9,  662.71881,   -7.18926     
119.9,  662.80347,   -7.18936     
119.9,  662.88715,   -7.18941     
119.9,  662.97461,   -7.18951     
119.9,  663.03015,   -7.18963     
120.0,  663.11053,   -7.18980     
120.0,  663.21759,   -7.18979     
120.0,  663.30640,   -7.18995     
120.0,  663.36615,   -7.18994     
120.0,  663.47614,   -7.19009     
120.0,  663.56287,   -7.19019     
120.1,  663.63599,   -7.19024     
120.1,  663.72052,   -7.19037     
120.1,  663.79559,   -7.19042     
120.1,  663.87915,   -7.19053     
120.1,  663.94507,   -7.19071     
120.1,  664.01941,   -7.19074     
120.2,  664.10297,   -7.19082     
120.2,  664.19092,   -7.19089     
120.2,  664.27643,   -7.19092     
120.2,  664.38049,   -7.19115     
120.2,  664.46948,   -7.19129     
120.2,  664.53174,   -7.19140     
120.3,  664.59631,   -7.19147     
120.3,  664.68488,   -7.19153     
120.3,  664.77661,   -7.19164     
120.3,  664.88550,   -7.19177     
120.3,  664.96838,   -7.19187     
120.3,  665.05707,   -7.19198     
120.4,  665.13379,   -7.19212     
120.4,  665.21637,   -7.19221     
120.4,  665.26746,   -7.19227     
120.4,  665.35181,   -7.19241     
120.4,  665.43182,   -7.19249     
120.4,  665.50836,   -7.19258     
120.5,  665.60492,   -7.19268     
120.5,  665.71558,   -7.19281     
120.5,  665.80505,   -7.19295     
120.5,  665.87079,   -7.19304     
120.5,  665.93732,   -7.19321     
120.5,  666.01300,   -7.19336     
120.6,  666.10571,   -7.19343     
120.6,  666.18628,   -7.19353     
