时间,     温度,          热重
103.2,  555.49884,   -8.29251     
103.2,  555.57239,   -8.29275     
103.3,  555.66467,   -8.29303     
103.3,  555.73657,   -8.29334     
103.3,  555.78906,   -8.29360     
103.3,  555.88989,   -8.29384     
103.3,  555.97308,   -8.29402     
103.3,  556.05945,   -8.29428     
103.4,  556.15796,   -8.29446     
103.4,  556.22131,   -8.29468     
103.4,  556.30182,   -8.29485     
103.4,  556.41168,   -8.29510     
103.4,  556.48651,   -8.29529     
103.4,  556.57672,   -8.29543     
103.5,  556.66980,   -8.29566     
103.5,  556.72974,   -8.29586     
103.5,  556.82513,   -8.29604     
103.5,  556.91309,   -8.29616     
103.5,  556.99109,   -8.29631     
103.5,  557.08447,   -8.29648     
103.6,  557.18610,   -8.29663     
103.6,  557.29315,   -8.29682     
103.6,  557.37598,   -8.29695     
103.6,  557.44489,   -8.29716     
103.6,  557.52399,   -8.29718     
103.6,  557.62079,   -8.29736     
103.7,  557.71869,   -8.29747     
103.7,  557.79791,   -8.29762     
103.7,  557.87805,   -8.29772     
103.7,  557.97150,   -8.29784     
103.7,  558.06598,   -8.29784     
103.7,  558.19464,   -8.29796     
103.8,  558.28925,   -8.29810     
103.8,  558.36951,   -8.29823     
103.8,  558.43896,   -8.29828     
103.8,  558.52100,   -8.29839     
103.8,  558.61902,   -8.29853     
103.8,  558.69061,   -8.29861     
103.9,  558.77563,   -8.29874     
103.9,  558.85687,   -8.29881     
103.9,  558.94574,   -8.29890     
103.9,  559.04224,   -8.29901     
103.9,  559.11584,   -8.29915     
103.9,  559.20941,   -8.29922     
104.0,  559.29724,   -8.29934     
104.0,  559.36456,   -8.29945     
104.0,  559.44684,   -8.29958     
104.0,  559.53784,   -8.29974     
104.0,  559.64893,   -8.29982     
104.0,  559.76813,   -8.29998     
104.1,  559.87061,   -8.30012     
104.1,  559.92328,   -8.30022     
104.1,  559.98999,   -8.30032     
104.1,  560.08282,   -8.30045     
104.1,  560.18628,   -8.30056     
104.1,  560.28595,   -8.30068     
104.2,  560.37592,   -8.30076     
104.2,  560.46155,   -8.30093     
104.2,  560.53851,   -8.30097     
104.2,  560.64587,   -8.30109     
104.2,  560.76355,   -8.30121     
104.2,  560.84009,   -8.30130     
104.3,  560.91412,   -8.30140     
104.3,  561.00043,   -8.30138     
104.3,  561.06665,   -8.30140     
104.3,  561.17133,   -8.30143     
104.3,  561.28363,   -8.30142     
104.3,  561.36243,   -8.30132     
104.4,  561.44617,   -8.30123     
104.4,  561.56122,   -8.30128     
104.4,  561.61469,   -8.30118     
104.4,  561.71649,   -8.30111     
104.4,  561.77679,   -8.30103     
104.4,  561.88910,   -8.30104     
104.5,  561.99854,   -8.30093     
104.5,  562.09692,   -8.30090     
104.5,  562.15411,   -8.30085     
104.5,  562.24634,   -8.30077     
104.5,  562.33868,   -8.30080     
104.5,  562.40454,   -8.30070     
104.6,  562.52362,   -8.30069     
104.6,  562.59265,   -8.30064     
104.6,  562.67401,   -8.30066     
104.6,  562.77490,   -8.30054     
104.6,  562.85486,   -8.30050     
104.6,  562.94318,   -8.30041     
104.7,  563.03607,   -8.30036     
104.7,  563.15149,   -8.30035     
104.7,  563.22662,   -8.30037     
104.7,  563.30884,   -8.30039     
104.7,  563.40778,   -8.30046     
104.7,  563.50342,   -8.30041     
104.8,  563.58160,   -8.30039     
104.8,  563.65729,   -8.30019     
104.8,  563.75269,   -8.30007     
104.8,  563.84766,   -8.29998     
104.8,  563.91998,   -8.29994     
104.8,  564.01111,   -8.29988     
104.9,  564.12213,   -8.29975     
104.9,  564.22571,   -8.29967     
104.9,  564.28320,   -8.29956     
104.9,  564.39423,   -8.29948     
104.9,  564.49695,   -8.29936     
104.9,  564.56873,   -8.29932     
105.0,  564.64502,   -8.29927     
105.0,  564.72662,   -8.29920     
105.0,  564.81720,   -8.29911     
105.0,  564.95953,   -8.29912     
105.0,  565.03247,   -8.29910     
105.0,  565.12860,   -8.29905     
105.1,  565.22528,   -8.29899     
105.1,  565.33044,   -8.29897     
105.1,  565.42700,   -8.29896     
105.1,  565.50629,   -8.29889     
105.1,  565.58911,   -8.29889     
105.1,  565.67877,   -8.29894     
105.2,  565.74890,   -8.29884     
105.2,  565.84351,   -8.29881     
105.2,  565.93555,   -8.29875     
105.2,  566.01007,   -8.29870     
105.2,  566.11053,   -8.29869     
105.2,  566.19342,   -8.29866     
105.3,  566.30554,   -8.29864     
105.3,  566.39929,   -8.29861     
105.3,  566.51392,   -8.29860     
105.3,  566.58362,   -8.29857     
105.3,  566.65851,   -8.29857     
105.3,  566.75873,   -8.29846     
105.4,  566.87347,   -8.29833     
105.4,  566.96948,   -8.29836     
105.4,  567.04639,   -8.29839     
105.4,  567.12854,   -8.29836     
105.4,  567.20154,   -8.29834     
105.4,  567.29749,   -8.29833     
105.5,  567.40253,   -8.29832     
105.5,  567.50989,   -8.29832     
105.5,  567.57892,   -8.29832     
105.5,  567.69348,   -8.29835     
105.5,  567.76898,   -8.29833     
105.5,  567.86804,   -8.29833     
105.6,  567.97003,   -8.29834     
105.6,  568.06458,   -8.29836     
105.6,  568.14972,   -8.29836     
105.6,  568.22650,   -8.29839     
105.6,  568.30530,   -8.29841     
105.6,  568.41461,   -8.29845     
105.7,  568.52740,   -8.29857     
105.7,  568.59814,   -8.29862     
105.7,  568.68671,   -8.29869     
105.7,  568.77307,   -8.29880     
105.7,  568.84094,   -8.29882     
105.7,  568.93597,   -8.29888     
105.8,  569.06830,   -8.29888     
105.8,  569.17328,   -8.29897     
105.8,  569.24231,   -8.29903     
105.8,  569.31366,   -8.29907     
105.8,  569.40564,   -8.29912     
105.8,  569.48859,   -8.29916     
105.9,  569.62164,   -8.29924     
105.9,  569.68396,   -8.29933     
105.9,  569.73840,   -8.29935     
105.9,  569.84222,   -8.29939     
105.9,  569.94171,   -8.29943     
105.9,  570.02942,   -8.29951     
106.0,  570.10834,   -8.29953     
106.0,  570.19025,   -8.29958     
106.0,  570.28558,   -8.29961     
106.0,  570.39233,   -8.29967     
106.0,  570.49121,   -8.29969     
106.0,  570.58771,   -8.29974     
106.1,  570.70776,   -8.29980     
106.1,  570.80829,   -8.29981     
106.1,  570.90063,   -8.29988     
106.1,  570.97949,   -8.29990     
106.1,  571.06006,   -8.29991     
106.1,  571.12903,   -8.29998     
106.2,  571.22076,   -8.29996     
106.2,  571.32861,   -8.30001     
106.2,  571.43555,   -8.30005     
106.2,  571.54144,   -8.30007     
106.2,  571.60797,   -8.30009     
106.2,  571.69281,   -8.30022     
106.3,  571.80066,   -8.30024     
106.3,  571.91089,   -8.30033     
106.3,  571.97607,   -8.30037     
106.3,  572.05475,   -8.30038     
106.3,  572.14813,   -8.30042     
106.3,  572.24908,   -8.30053     
106.4,  572.35016,   -8.30058     
106.4,  572.44257,   -8.30065     
106.4,  572.50067,   -8.30070     
106.4,  572.58978,   -8.30077     
106.4,  572.67188,   -8.30081     
106.4,  572.75610,   -8.30089     
106.5,  572.85449,   -8.30090     
106.5,  572.94470,   -8.30096     
106.5,  573.04321,   -8.30101     
106.5,  573.15314,   -8.30109     
106.5,  573.22260,   -8.30114     
106.5,  573.30695,   -8.30125     
106.6,  573.41473,   -8.30129     
106.6,  573.48383,   -8.30133     
106.6,  573.55994,   -8.30138     
106.6,  573.64465,   -8.30141     
106.6,  573.73041,   -8.30119     
106.6,  573.82819,   -8.30111     
106.7,  573.91455,   -8.30114     
106.7,  573.97675,   -8.30114     
106.7,  574.05695,   -8.30115     
106.7,  574.17114,   -8.30101     
106.7,  574.25348,   -8.30103     
106.7,  574.32819,   -8.30111     
106.8,  574.39557,   -8.30118     
106.8,  574.47443,   -8.30124     
106.8,  574.55566,   -8.30135     
106.8,  574.64410,   -8.30144     
106.8,  574.72675,   -8.30150     
106.8,  574.82513,   -8.30157     
106.9,  574.91449,   -8.30167     
106.9,  574.98822,   -8.30172     
106.9,  575.06232,   -8.30177     
106.9,  575.18085,   -8.30183     
106.9,  575.30420,   -8.30196     
106.9,  575.36060,   -8.30205     
107.0,  575.44287,   -8.30211     
107.0,  575.52863,   -8.30217     
107.0,  575.60211,   -8.30227     
107.0,  575.68646,   -8.30235     
107.0,  575.77667,   -8.30239     
107.0,  575.85150,   -8.30243     
107.1,  575.92694,   -8.30246     
107.1,  576.02557,   -8.30254     
107.1,  576.12048,   -8.30255     
107.1,  576.20142,   -8.30250     
107.1,  576.27423,   -8.30265     
107.1,  576.35406,   -8.30274     
107.2,  576.47040,   -8.30289     
107.2,  576.54041,   -8.30298     
107.2,  576.61053,   -8.30309     
107.2,  576.70331,   -8.30323     
107.2,  576.77368,   -8.30333     
107.2,  576.88562,   -8.30348     
107.3,  576.97144,   -8.30359     
107.3,  577.02521,   -8.30375     
107.3,  577.12109,   -8.30388     
107.3,  577.26123,   -8.30404     
107.3,  577.32269,   -8.30422     
107.3,  577.37872,   -8.30430     
107.4,  577.47632,   -8.30445     
107.4,  577.54968,   -8.30465     
107.4,  577.63074,   -8.30473     
107.4,  577.71936,   -8.30490     
107.4,  577.80200,   -8.30503     
107.4,  577.87897,   -8.30518     
107.5,  577.94324,   -8.30536     
107.5,  578.02863,   -8.30548     
107.5,  578.13843,   -8.30560     
107.5,  578.24139,   -8.30578     
107.5,  578.31055,   -8.30591     
107.5,  578.38068,   -8.30605     
107.6,  578.46558,   -8.30622     
107.6,  578.52673,   -8.30634     
107.6,  578.63971,   -8.30653     
107.6,  578.69904,   -8.30667     
107.6,  578.77509,   -8.30679     
107.6,  578.87555,   -8.30699     
107.7,  578.94440,   -8.30712     
107.7,  579.02722,   -8.30724     
107.7,  579.13660,   -8.30738     
107.7,  579.21869,   -8.30753     
107.7,  579.28748,   -8.30761     
107.7,  579.35632,   -8.30772     
107.8,  579.44971,   -8.30790     
107.8,  579.54718,   -8.30798     
107.8,  579.64240,   -8.30808     
107.8,  579.71582,   -8.30819     
107.8,  579.79041,   -8.30832     
107.8,  579.86890,   -8.30839     
107.9,  579.95380,   -8.30856     
107.9,  580.05719,   -8.30865     
107.9,  580.17450,   -8.30874     
107.9,  580.24902,   -8.30883     
107.9,  580.32001,   -8.30897     
107.9,  580.35614,   -8.30904     
108.0,  580.43073,   -8.30911     
108.0,  580.53192,   -8.30921     
108.0,  580.63702,   -8.30928     
108.0,  580.72211,   -8.30931     
108.0,  580.81281,   -8.30599     
108.0,  580.90466,   -8.30490     
108.1,  580.98572,   -8.30473     
108.1,  581.05908,   -8.30470     
108.1,  581.13739,   -8.30478     
108.1,  581.22717,   -8.30486     
108.1,  581.29865,   -8.30486     
108.1,  581.38654,   -8.30495     
108.2,  581.46936,   -8.30512     
108.2,  581.53711,   -8.30526     
108.2,  581.62982,   -8.30537     
108.2,  581.74182,   -8.30543     
108.2,  581.82074,   -8.30552     
108.2,  581.88605,   -8.30556     
108.3,  581.96375,   -8.30560     
108.3,  582.05603,   -8.30559     
108.3,  582.15741,   -8.30560     
108.3,  582.22864,   -8.30563     
108.3,  582.29535,   -8.30573     
108.3,  582.39465,   -8.30586     
108.4,  582.46045,   -8.30597     
108.4,  582.53723,   -8.30604     
108.4,  582.65674,   -8.30607     
108.4,  582.72845,   -8.30602     
108.4,  582.81128,   -8.30610     
108.4,  582.90472,   -8.30616     
108.5,  582.99432,   -8.30621     
108.5,  583.05792,   -8.30636     
108.5,  583.16913,   -8.30640     
108.5,  583.27118,   -8.30655     
108.5,  583.30713,   -8.30654     
108.5,  583.39594,   -8.30652     
108.6,  583.51715,   -8.30652     
108.6,  583.59692,   -8.30656     
108.6,  583.67542,   -8.30661     
108.6,  583.76227,   -8.30664     
108.6,  583.85889,   -8.30670     
108.6,  583.94354,   -8.30683     
108.7,  584.00586,   -8.30691     
108.7,  584.09058,   -8.30698     
108.7,  584.18451,   -8.30697     
108.7,  584.29114,   -8.30708     
108.7,  584.34528,   -8.30708     
108.7,  584.41248,   -8.30716     
108.8,  584.46930,   -8.30727     
108.8,  584.56018,   -8.30733     
108.8,  584.67389,   -8.30742     
108.8,  584.77637,   -8.30756     
108.8,  584.85712,   -8.30767     
108.8,  584.94226,   -8.30779     
108.9,  585.00940,   -8.30792     
108.9,  585.08148,   -8.30798     
108.9,  585.16583,   -8.30808     
108.9,  585.25317,   -8.30815     
108.9,  585.33392,   -8.30819     
108.9,  585.42023,   -8.30819     
109.0,  585.52002,   -8.30828     
109.0,  585.57538,   -8.30832     
109.0,  585.68506,   -8.30834     
109.0,  585.78143,   -8.30842     
109.0,  585.85205,   -8.30840     
109.0,  585.94727,   -8.30848     
109.1,  586.02368,   -8.30852     
109.1,  586.09735,   -8.30860     
109.1,  586.19482,   -8.30870     
109.1,  586.27533,   -8.30874     
109.1,  586.34143,   -8.30878     
109.1,  586.42053,   -8.30879     
109.2,  586.50220,   -8.30882     
109.2,  586.57776,   -8.30880     
109.2,  586.67383,   -8.30884     
109.2,  586.74493,   -8.30881     
109.2,  586.84698,   -8.30880     
109.2,  586.93872,   -8.30877     
109.3,  587.02979,   -8.30877     
109.3,  587.10498,   -8.30876     
109.3,  587.19299,   -8.30880     
109.3,  587.25397,   -8.30873     
109.3,  587.32349,   -8.30873     
109.3,  587.41412,   -8.30862     
109.4,  587.51959,   -8.30864     
109.4,  587.58075,   -8.30866     
109.4,  587.65521,   -8.30860     
109.4,  587.75208,   -8.30863     
109.4,  587.83588,   -8.30860     
109.4,  587.95648,   -8.30858     
109.5,  588.03375,   -8.30857     
109.5,  588.09119,   -8.30852     
109.5,  588.17053,   -8.30841     
109.5,  588.26941,   -8.30839     
109.5,  588.34534,   -8.30834     
109.5,  588.44336,   -8.30828     
109.6,  588.51123,   -8.30828     
109.6,  588.56866,   -8.30828     
109.6,  588.66339,   -8.30827     
109.6,  588.74036,   -8.30823     
109.6,  588.83319,   -8.30820     
109.6,  588.90759,   -8.30823     
109.7,  588.98145,   -8.30826     
109.7,  589.07861,   -8.30827     
109.7,  589.17145,   -8.30825     
109.7,  589.25909,   -8.30826     
109.7,  589.35565,   -8.30822     
109.7,  589.44232,   -8.30816     
109.8,  589.52014,   -8.30815     
109.8,  589.58069,   -8.30806     
109.8,  589.69043,   -8.30802     
109.8,  589.80157,   -8.30800     
109.8,  589.87292,   -8.30799     
109.8,  589.94934,   -8.30800     
109.9,  590.00104,   -8.30799     
109.9,  590.06683,   -8.30794     
109.9,  590.17456,   -8.30795     
109.9,  590.28271,   -8.30792     
109.9,  590.34821,   -8.30789     
109.9,  590.43134,   -8.30783     
110.0,  590.53406,   -8.30778     
110.0,  590.61401,   -8.30771     
110.0,  590.68311,   -8.30765     
110.0,  590.74963,   -8.30762     
110.0,  590.83832,   -8.30754     
110.0,  590.94971,   -8.30749     
110.1,  591.01630,   -8.30741     
110.1,  591.09253,   -8.30730     
110.1,  591.20148,   -8.30738     
110.1,  591.27222,   -8.30730     
110.1,  591.32568,   -8.30723     
110.1,  591.41925,   -8.30719     
110.2,  591.49548,   -8.30712     
110.2,  591.59253,   -8.30704     
110.2,  591.69159,   -8.30697     
110.2,  591.77325,   -8.30696     
110.2,  591.85413,   -8.30684     
110.2,  591.93445,   -8.30674     
110.3,  592.01056,   -8.30667     
110.3,  592.09882,   -8.30656     
110.3,  592.19525,   -8.30649     
110.3,  592.26196,   -8.30643     
110.3,  592.33203,   -8.30633     
110.3,  592.43457,   -8.30621     
110.4,  592.52893,   -8.30613     
110.4,  592.61664,   -8.30598     
110.4,  592.68506,   -8.30581     
110.4,  592.77283,   -8.30575     
110.4,  592.84741,   -8.30558     
110.4,  592.94312,   -8.30556     
110.5,  593.00836,   -8.30540     
110.5,  593.09314,   -8.30534     
110.5,  593.16754,   -8.30526     
110.5,  593.27094,   -8.30521     
110.5,  593.34387,   -8.30516     
110.5,  593.43231,   -8.30513     
110.6,  593.49402,   -8.30504     
110.6,  593.58899,   -8.30500     
110.6,  593.68811,   -8.30496     
110.6,  593.77173,   -8.30485     
110.6,  593.86206,   -8.30481     
110.6,  593.93835,   -8.30472     
110.7,  594.00525,   -8.30466     
110.7,  594.08862,   -8.30459     
110.7,  594.16638,   -8.30452     
110.7,  594.24292,   -8.30445     
110.7,  594.29626,   -8.30434     
110.7,  594.39435,   -8.30426     
110.8,  594.48932,   -8.30420     
110.8,  594.55792,   -8.30408     
110.8,  594.65900,   -8.30399     
110.8,  594.76343,   -8.30386     
110.8,  594.84918,   -8.30375     
110.8,  594.92316,   -8.30366     
110.9,  594.98962,   -8.30351     
110.9,  595.07892,   -8.30342     
110.9,  595.16028,   -8.30333     
110.9,  595.25073,   -8.30326     
110.9,  595.33197,   -8.30319     
110.9,  595.46454,   -8.30308     
111.0,  595.54150,   -8.30303     
111.0,  595.58362,   -8.30296     
111.0,  595.68988,   -8.30290     
111.0,  595.77991,   -8.30278     
111.0,  595.86603,   -8.30273     
111.0,  595.95642,   -8.30269     
111.1,  596.03882,   -8.30261     
111.1,  596.11737,   -8.30255     
111.1,  596.19617,   -8.30250     
111.1,  596.27094,   -8.30239     
111.1,  596.38196,   -8.30234     
111.1,  596.47302,   -8.30225     
111.2,  596.56952,   -8.30222     
111.2,  596.63654,   -8.30217     
111.2,  596.72504,   -8.30212     
111.2,  596.82263,   -8.30199     
111.2,  596.90753,   -8.30186     
111.2,  596.97974,   -8.30180     
111.3,  597.03784,   -8.30174     
111.3,  597.12219,   -8.30165     
111.3,  597.21936,   -8.30138     
111.3,  597.31458,   -8.30120     
111.3,  597.39618,   -8.30119     
111.3,  597.47412,   -8.30113     
111.4,  597.55505,   -8.30111     
111.4,  597.68121,   -8.30117     
111.4,  597.76666,   -8.30118     
111.4,  597.85010,   -8.30122     
111.4,  597.90887,   -8.30123     
111.4,  597.98792,   -8.30125     
111.5,  598.06348,   -8.30131     
111.5,  598.12152,   -8.30130     
111.5,  598.23083,   -8.30132     
111.5,  598.31696,   -8.30136     
111.5,  598.38654,   -8.30134     
111.5,  598.49365,   -8.30134     
111.6,  598.57227,   -8.30137     
111.6,  598.64911,   -8.30134     
111.6,  598.72021,   -8.30136     
111.6,  598.82068,   -8.30133     
111.6,  598.90466,   -8.30132     
111.6,  598.99854,   -8.30130     
111.7,  599.07831,   -8.30127     
111.7,  599.16290,   -8.30127     
111.7,  599.27448,   -8.30125     
111.7,  599.35846,   -8.30124     
111.7,  599.44098,   -8.30124     
111.7,  599.52325,   -8.30125     
111.8,  599.57135,   -8.30121     
111.8,  599.67804,   -8.30119     
111.8,  599.78815,   -8.30112     
111.8,  599.90985,   -8.30111     
111.8,  599.99725,   -8.30107     
111.8,  600.06586,   -8.30107     
111.9,  600.11774,   -8.30099     
111.9,  600.23480,   -8.30094     
111.9,  600.33191,   -8.30094     
111.9,  600.39331,   -8.30090     
111.9,  600.46539,   -8.30083     
111.9,  600.55713,   -8.30078     
112.0,  600.63751,   -8.30071     
112.0,  600.73859,   -8.30067     
112.0,  600.83905,   -8.30061     
112.0,  600.92230,   -8.30055     
112.0,  601.00562,   -8.30050     
112.0,  601.08783,   -8.30041     
112.1,  601.16132,   -8.30032     
112.1,  601.26068,   -8.30025     
112.1,  601.33899,   -8.30014     
112.1,  601.41949,   -8.30005     
112.1,  601.50031,   -8.30002     
112.1,  601.59680,   -8.29990     
112.2,  601.70514,   -8.29985     
112.2,  601.78418,   -8.29975     
112.2,  601.89783,   -8.29968     
112.2,  601.97717,   -8.29958     
112.2,  602.04114,   -8.29946     
112.2,  602.13013,   -8.29934     
112.3,  602.21307,   -8.29928     
112.3,  602.28796,   -8.29917     
112.3,  602.36078,   -8.29906     
112.3,  602.45331,   -8.29899     
112.3,  602.54401,   -8.29891     
112.3,  602.63458,   -8.29878     
112.4,  602.71930,   -8.29866     
112.4,  602.78345,   -8.29858     
112.4,  602.85510,   -8.29850     
112.4,  602.92633,   -8.29837     
112.4,  603.02380,   -8.29833     
112.4,  603.13153,   -8.29818     
112.5,  603.23566,   -8.29813     
112.5,  603.31287,   -8.29801     
112.5,  603.40466,   -8.29794     
112.5,  603.47034,   -8.29788     
112.5,  603.54047,   -8.29772     
112.5,  603.64154,   -8.29765     
112.6,  603.72559,   -8.29754     
112.6,  603.81885,   -8.29743     
112.6,  603.90564,   -8.29737     
112.6,  603.99207,   -8.29731     
112.6,  604.06183,   -8.29727     
112.6,  604.15112,   -8.29712     
112.7,  604.25244,   -8.29708     
112.7,  604.32965,   -8.29701     
112.7,  604.41425,   -8.29696     
112.7,  604.50439,   -8.29687     
112.7,  604.59991,   -8.29681     
112.7,  604.69159,   -8.29676     
112.8,  604.77667,   -8.29668     
112.8,  604.82928,   -8.29666     
112.8,  604.91162,   -8.29661     
112.8,  604.98560,   -8.29654     
112.8,  605.08228,   -8.29643     
112.8,  605.20862,   -8.29639     
112.9,  605.29297,   -8.29630     
112.9,  605.36047,   -8.29623     
112.9,  605.42584,   -8.29612     
112.9,  605.49384,   -8.29603     
112.9,  605.56665,   -8.29595     
112.9,  605.64990,   -8.29585     
113.0,  605.75269,   -8.29578     
113.0,  605.85333,   -8.29573     
113.0,  605.93652,   -8.29565     
113.0,  606.03278,   -8.29555     
113.0,  606.13361,   -8.29551     
113.0,  606.20404,   -8.29542     
113.1,  606.26324,   -8.29534     
113.1,  606.33441,   -8.29526     
113.1,  606.43927,   -8.29521     
113.1,  606.51563,   -8.29510     
113.1,  606.63354,   -8.29504     
113.1,  606.70880,   -8.29499     
113.2,  606.75061,   -8.29491     
113.2,  606.81549,   -8.29486     
113.2,  606.92438,   -8.29481     
113.2,  607.00580,   -8.29474     
113.2,  607.08856,   -8.29469     
113.2,  607.18982,   -8.29464     
113.3,  607.26898,   -8.29459     
113.3,  607.34198,   -8.29453     
113.3,  607.42566,   -8.29444     
113.3,  607.52234,   -8.29444     
113.3,  607.60345,   -8.29437     
113.3,  607.69843,   -8.29430     
113.4,  607.77942,   -8.29430     
113.4,  607.84747,   -8.29427     
113.4,  607.91394,   -8.29417     
113.4,  608.00195,   -8.29412     
113.4,  608.08728,   -8.29409     
113.4,  608.16095,   -8.29401     
113.5,  608.26758,   -8.29396     
113.5,  608.36414,   -8.29392     
113.5,  608.43427,   -8.29389     
113.5,  608.50488,   -8.29385     
113.5,  608.58209,   -8.29381     
113.5,  608.65564,   -8.29372     
113.6,  608.74103,   -8.29367     
113.6,  608.83594,   -8.29362     
113.6,  608.92511,   -8.29357     
113.6,  609.00824,   -8.29354     
113.6,  609.08337,   -8.29352     
113.6,  609.18268,   -8.29343     
113.7,  609.29309,   -8.29340     
113.7,  609.35022,   -8.29332     
113.7,  609.43835,   -8.29329     
113.7,  609.50140,   -8.29324     
113.7,  609.55634,   -8.29318     
113.7,  609.62726,   -8.29319     
113.8,  609.71320,   -8.29311     
113.8,  609.82239,   -8.29310     
113.8,  609.90997,   -8.29305     
113.8,  609.97498,   -8.29303     
113.8,  610.06177,   -8.29298     
113.8,  610.15350,   -8.29294     
113.9,  610.24396,   -8.29286     
113.9,  610.35620,   -8.29284     
113.9,  610.42395,   -8.29276     
113.9,  610.50146,   -8.29277     
113.9,  610.54974,   -8.29275     
113.9,  610.64734,   -8.29268     
114.0,  610.75067,   -8.29263     
114.0,  610.82568,   -8.29266     
114.0,  610.90015,   -8.29260     
114.0,  610.97528,   -8.29255     
114.0,  611.06122,   -8.29252     
114.0,  611.14789,   -8.29249     
114.1,  611.21832,   -8.29242     
114.1,  611.32275,   -8.29237     
114.1,  611.41919,   -8.29235     
114.1,  611.48492,   -8.29231     
114.1,  611.55249,   -8.29227     
114.1,  611.63849,   -8.29225     
114.2,  611.70789,   -8.29220     
114.2,  611.79749,   -8.29217     
114.2,  611.88409,   -8.29212     
114.2,  611.96790,   -8.29212     
114.2,  612.04297,   -8.29208     
114.2,  612.11615,   -8.29201     
114.3,  612.20984,   -8.29200     
114.3,  612.29486,   -8.29192     
114.3,  612.40454,   -8.29191     
114.3,  612.48724,   -8.29188     
114.3,  612.55927,   -8.29186     
114.3,  612.61945,   -8.29180     
114.4,  612.70837,   -8.29182     
114.4,  612.79297,   -8.29177     
114.4,  612.89508,   -8.29175     
114.4,  612.97308,   -8.29170     
114.4,  613.03772,   -8.29167     
114.4,  613.12012,   -8.29164     
114.5,  613.19592,   -8.29167     
114.5,  613.27460,   -8.29158     
114.5,  613.38647,   -8.29164     
114.5,  613.44489,   -8.29160     
114.5,  613.51648,   -8.29156     
114.5,  613.62823,   -8.29159     
114.6,  613.70850,   -8.29155     
114.6,  613.79156,   -8.29152     
114.6,  613.87323,   -8.29153     
114.6,  613.93872,   -8.29152     
114.6,  614.00671,   -8.29147     
114.6,  614.09955,   -8.29149     
114.7,  614.16327,   -8.29146     
114.7,  614.25342,   -8.29141     
114.7,  614.38770,   -8.29138     
114.7,  614.46857,   -8.29136     
114.7,  614.52783,   -8.29136     
114.7,  614.61371,   -8.29132     
114.8,  614.68909,   -8.29134     
114.8,  614.74445,   -8.29129     
114.8,  614.84070,   -8.29127     
114.8,  614.93878,   -8.29124     
114.8,  615.01373,   -8.29122     
114.8,  615.10748,   -8.29121     
114.9,  615.17249,   -8.29119     
114.9,  615.25952,   -8.29117     
114.9,  615.34235,   -8.29113     
114.9,  615.41882,   -8.29110     
114.9,  615.50818,   -8.29107     
114.9,  615.61237,   -8.29109     
115.0,  615.68848,   -8.29107     
115.0,  615.77399,   -8.29105     
115.0,  615.85297,   -8.29109     
115.0,  615.91180,   -8.29104     
115.0,  615.99536,   -8.29107     
115.0,  616.08051,   -8.29103     
115.1,  616.17480,   -8.29103     
115.1,  616.26019,   -8.29099     
115.1,  616.35364,   -8.29100     
115.1,  616.44666,   -8.29095     
115.1,  616.52191,   -8.29093     
115.1,  616.61560,   -8.29092     
115.2,  616.70270,   -8.29089     
115.2,  616.75415,   -8.29089     
115.2,  616.83923,   -8.29084     
115.2,  616.92810,   -8.29085     
115.2,  616.99652,   -8.29082     
115.2,  617.07050,   -8.29079     
115.3,  617.15509,   -8.29080     
115.3,  617.25250,   -8.29079     
115.3,  617.34344,   -8.29077     
115.3,  617.41101,   -8.29074     
115.3,  617.51581,   -8.29073     
115.3,  617.59161,   -8.29071     
115.4,  617.67072,   -8.29068     
115.4,  617.76398,   -8.29067     
115.4,  617.85059,   -8.29066     
115.4,  617.91852,   -8.29062     
115.4,  618.01569,   -8.29063     
115.4,  618.10370,   -8.29063     
115.5,  618.17694,   -8.29059     
115.5,  618.25647,   -8.29057     
115.5,  618.34790,   -8.29058     
115.5,  618.42352,   -8.29056     
115.5,  618.52118,   -8.29055     
115.5,  618.60858,   -8.29051     
115.6,  618.68671,   -8.29049     
115.6,  618.78168,   -8.29050     
115.6,  618.85114,   -8.29048     
115.6,  618.93506,   -8.29046     
115.6,  619.00616,   -8.29044     
115.6,  619.09912,   -8.29045     
115.7,  619.17517,   -8.29043     
115.7,  619.25293,   -8.29043     
115.7,  619.32275,   -8.29041     
115.7,  619.41364,   -8.28958     
115.7,  619.46320,   -8.28906     
115.7,  619.56000,   -8.28906     
115.8,  619.62701,   -8.28907     
115.8,  619.72192,   -8.28920     
115.8,  619.82336,   -8.28934     
115.8,  619.91962,   -8.28947     
115.8,  620.01276,   -8.28962     
115.8,  620.09821,   -8.28970     
115.9,  620.16602,   -8.28986     
115.9,  620.23981,   -8.28996     
115.9,  620.33740,   -8.29004     
115.9,  620.40210,   -8.29013     
115.9,  620.47675,   -8.29030     
115.9,  620.58167,   -8.29041     
116.0,  620.66571,   -8.29059     
116.0,  620.73267,   -8.29075     
116.0,  620.80865,   -8.29089     
116.0,  620.90143,   -8.29106     
116.0,  620.98541,   -8.29123     
116.0,  621.04913,   -8.29132     
116.1,  621.11835,   -8.29140     
116.1,  621.19281,   -8.29149     
116.1,  621.30951,   -8.29144     
116.1,  621.40399,   -8.29152     
116.1,  621.50537,   -8.29159     
116.1,  621.60425,   -8.29160     
116.2,  621.69336,   -8.29169     
